	TCGA-BH-A0B5	TCGA-BH-A0C3
LPP-AS1	0.13263866	0.361753072
LPP-AS2	0	0
LOC102724684	0	0
TM4SF18	0	0
TM4SF19	0	0
SNORD115-6	0	0
POU3F2	1.97762444	2.808703525
TMEM35B	0.009782726	0.027875664
TMEM35A	4.696434482	9.708846551
POU3F1	0.008204645	0.040078213
LAMB1	0	0
LAMB2	0.006360735	0.011651642
ATP7A	4.647148429	5.448115807
LAMB4	1.005983326	0.599454558
ATP7B	0.05774489	0.121804415
MPHOSPH9	36.5742643	41.28934333
MPHOSPH8	55.54553899	60.24657861
SNORD115-1	1.510748481	4.577755222
MPHOSPH6	0.028869452	0.037967481
MIR936	1.493969688	2.189331801
MIR937	1.244453738	1.148571034
ASTN1	13.56673465	19.24824212
MLF2	0	0
MIR933	3.998314684	10.92105232
MIR5583-1	0.031520087	76.86653275
MIR938	3.998321578	8.640874418
MGA	0.006773447	0.709304008
LOC729159	29.3522257	34.94430115
MGP	0.202345731	0
ADSS	0	0
SIRPG-AS1	0	0
SAMD4A	1.657719492	5.259383358
ADSL	0	0
SAMD4B	108.5211822	1400.50216
PLA2G15	6.404799854	18.70015155
GAS2L1	0	0
GAS2L3	8.498287925	1.948053091
GAS2L2	6.160874216	9.530457845
FAM53C	7.222740533	16.16491456
MIR4433B	4.781687086	4.850554636
HN1L	6.748936822	8.657960628
ZW10	0.27499258	0.889929091
RSRC1	0.563466397	0.220952094
RSRC2	5.376209271	10.38922949
CPN2	0	0
CPN1	14.25391569	22.9099755
TP73-AS1	6.722788125	8.407041488
PYY2	5.867472582	4.529029985
CDADC1	6.311746934	9.638730037
PHACTR1	0.077182734	0.012567458
OR2K2	0	0
ARHGAP45	2.910689277	7.410150119
ARHGAP44	0	0.247564911
ZNF733P	4.372092536	3.45276193
CASQ1	0.375604263	0.647262249
ARHGAP40	0	0
ARHGAP42	2.245427786	3.193556735
NLGN1	0.4700543	1.510935899
PCBP1-AS1	0	0
AGAP12P	0.264927843	0.288554847
SOX18	0	10.30264096
CDC42EP3	2.788985059	2.022180762
CDC42EP2	1.255907391	0.196871189
CDC42EP1	0.696478152	1.428562364
CDC42EP5	0.090886957	0.483606265
CDC42EP4	0.035883513	0.184048718
HEIH	4.428933091	5.607938976
GPRC6A	17.82944296	4.850891945
TBKBP1	19.48031817	31.13261739
RAB36	3.675163159	4.551340478
ABI2	22.12466892	24.79189282
ABI3	14.54317071	17.72563905
ABI1	0	0.013296388
SLC22A4	3.986163621	3.125250841
TESC	0.864957792	3.229099296
OTP	0.973663616	4.995937119
PITPNC1	1.795324032	2.688279604
KRT39	10.53114065	22.09907973
KRT38	0.266632656	1.288295377
KRT31	1.059741115	3.072397697
KRT32	0	0
SNORD3B-1	3.070691571	2.387212715
KRT34	0	0.108108703
KRT37	0	0
KRT36	0	2.396274108
IL21	0	0.1630897
IL20	0.123329456	0
IL22	0	0.010866437
IL25	0	0
IL24	0	0.040808862
IL27	0	0
IL26	0	0.012142394
EPX	0	0
SMARCB1	0.034193024	0.013918897
CLINT1	0.062983815	1.403719672
DMAP1	0.012268206	0.014981993
AHRR	0	0
ADCY4	27.54160439	113.5083854
ADCY5	11.81891546	23.94304927
ADCY6	11.92768981	14.72750192
ADCY7	3.948723271	8.652094545
ADCY1	0.233364346	0.70626889
ADCY2	4.473127418	4.118181726
ADCY3	7.578717619	6.060033161
ADCY8	27.22625568	12.2737443
ADCY9	0.797987787	1.025216251
NUCKS1	0.38692452	6.011898603
DDI2	0.136812389	0.593445151
DDI1	5.912817484	8.637275046
RAB30	0.007841279	0.022343553
XRCC1	1.922382119	4.728310199
HOXB-AS3	51.56409706	73.47507418
XRCC3	7.878895253	7.495774287
XRCC2	0	0.007292883
XRCC5	3.863551625	4.243796535
XRCC4	5.657490698	12.39321416
XRCC6	0.969207492	0.119354721
MEIS3	0.645473987	1.723517992
MEIS2	0.0481577	0.976252998
MEIS1	41.28308494	70.84585142
PCDHAC2	2.096047706	2.040652767
PCDHAC1	70.65773841	87.90210791
LOC101928111	0.699637426	3.428747087
ESPNL	1.396743971	3.120675151
HLA-DPA1	0.991779075	2.542403461
USP32P2	0.081380263	0.180694508
ESPNP	0.130156421	0.032885724
DDX60	1.067514019	0.527669232
ATE1-AS1	0.005811496	0.170328669
LMO7DN-IT1	15.09813161	32.44675454
MLIP-IT1	0	0.097469008
H2AFY2	0	0
ADCY10	2.356713233	4.329729529
OPN1MW	0.491502249	0.920344962
KCNA7	0.048537761	0.118549107
KCNA4	0.048462275	0.355094216
KCNA5	2.887923237	14.06854588
MFSD4B	0.068525293	0.052689565
KCNA3	0	0
MFSD4A	0.003563729	0.021760215
LOC101928525	0.178276477	0.013607007
OPTN	0.751208526	0.088340254
LOC101928521	0.703455375	0.865450268
OPTC	0.066713443	1.325751879
FTL	1.423514448	3.417654057
FTO	0.09764042	0.459921716
ACACA	55.49648696	19.72703983
ACACB	0	0
TNK1	0.011464769	0.042002498
PLA2G2A	3943.707233	1645.32679
PLA2G2C	5.834007684	11.33133514
PLA2G2E	36.62068842	10.52577182
PLA2G2D	85.64991374	6.068218637
PLA2G2F	14.7861304	9.379783293
SLC22A9	13.50936955	0.643647779
OR8J2	0	0.126924469
SPATA8-AS1	0	0
OR8J1	0.046491969	0.184522725
AATK-AS1	0	0.002954524
CYFIP1	0.013192736	0.016111034
CYFIP2	0	0
GUSBP5	0	0
GUSBP1	0	0
GUSBP3	0.069131986	0.042212161
GUSBP2	13.90197166	21.37126558
KRTAP29-1	0.356313584	2.565839819
LHPP	0.198409044	0.336525145
NUP188	0.559888992	1.463387529
GLT8D2	0.048088337	0.645982867
GLT8D1	0.030092943	0.78093008
OR2C3	0	0.055634888
LOC101929698	4.389717363	5.173469624
OR2C1	5.177393366	11.33677255
CTD-3080P12.3	3.977321543	13.65230148
REG1A	9.68019703	16.58314621
REG1B	0.01660457	0
MRGPRD	0.035190562	0.042974888
MRGPRE	0.088652184	0.108262485
MRGPRF	0.291970756	0.151266237
MRGPRG	0	0
HES1	0	0
HES2	0	0.039393647
BPNT1	0.033173786	0.175551961
LINC00456	3.109315535	5.778815679
TNFRSF10A	0	0
C1orf141	2.191260995	34.26175561
RNU7-1	0	2.927792415
LOC101929341	6.491508448	10.67181882
LOC101929340	0	0.137479275
BCL9	1.145711561	4.461801135
BCL6	0	0
BCL2	0	0
NPEPL1	0	0
CLMN	0.334304618	0.482482534
CLMP	2.220602565	5.08872043
MTM1	21.22984284	35.18961949
CSNK1G2	15.26352057	13.56350264
SERPINB8	1.404927112	1.957247158
CSNK1G1	6.149487935	7.205612713
ALOX12-AS1	100.0283834	14.42806829
SERPINB1	2.762301382	4.614647982
SERPINB3	7.605997296	12.04951638
SERPINB2	1.399699671	2.329852864
SERPINB5	1.823145203	3.986181819
SERPINB4	0.673206826	2.141069842
SERPINB7	17.23738417	22.13272368
SERPINB6	0	0.026160126
FAM76B	0.090716863	0.069239926
FAM76A	0.003955476	16.25928545
EXD3	0	0.066164889
EXD2	0.005908465	0.086585355
EXD1	38.91695888	19.40534072
ELP6	1.652958994	4.219853774
ELP5	5.399531122	4.966675682
ELP4	0.821323073	2.21808551
ELP3	6.699443254	7.124161565
ELP2	0.0340467	0.00519725
HAND2	0	0
SPRYD3	5.314247523	5.42155519
SPRYD4	9.951784111	10.67526574
KLHDC9	4.886936642	6.173742604
NEMP1	7.102335154	10.67496221
KLHDC2	6.005324392	16.37798011
KLHDC3	1.259083808	0.787293148
KLHDC1	23.72697083	20.98508319
ASXL1	1.266223605	2.264756471
RNASET2	0.597861049	3.097440047
ASXL3	2.402057941	6.253486178
ASXL2	7.142351751	7.840591188
OR51H1	39.94318759	51.48351688
HDDC3	1.74154649	2.563535711
ZNF252P-AS1	6.607014037	15.59363408
SPATA13	1.188473401	5.061122437
SPATA12	0.115494801	0.242654318
SPATA17	3.351095769	6.083773054
SPATA16	0	0
COL18A1-AS2	3.832378449	2.606556417
SPATA19	0.014444334	0.223433562
SPATA18	1.483197462	7.618120792
CPLX2	0.00645695	0.157705195
TRIM53AP	0.062178995	0.341699833
ZNF214	0	0
RINL	0	0.172347208
HFE	0	0
GPR146	1.135200093	6.877647693
LOC154449	0	0
ZNF213	0	0
GPR142	0.581169325	2.109824372
GPR143	1.197938746	1.952081355
SLC7A9	1.974002943	4.385460491
GPR148	4.09730895	1.204248843
GPR149	0	0.014306114
SLC7A6	1.52589974	5.262509502
LOC105376805	0.038757764	0.047331173
KNL1	0.006267346	1.232247871
TRAK2	0.029997346	0.161184789
CITED2	0	0
CITED1	0	0.040953792
HLA-A	4.691844968	1.409231422
CITED4	3.527109148	3.895318305
DAGLA	0.039521576	0.181917942
DAGLB	188.1623835	234.0994181
HLA-G	54.06199004	50.28867161
HLA-F	0.380662906	35.40560022
PHF21B	129.3651511	118.2841653
CSNK1A1L	3.137435136	54.8258993
HIRA	0.717190314	2.663864542
RIN1	2.988990714	8.598073907
RIN3	1.442750372	3.993185392
RIN2	0.530253702	0.183472059
WWOX	6.297556505	7.107786193
LNX1-AS1	0.008124781	0.238128539
RIPK1	0.012951472	0
RIPK3	3.44665523	3.899256349
RIPK2	0.293436459	2.53277599
PDCL	1.74413957	3.254093125
IGFBP7-AS1	9.453826408	20.89859114
SRCIN1	3.714986449	3.177678977
LOC339666	0	0
PRAMEF4	11.57407059	12.38494936
CRABP1	1.086241103	2.97445026
FAM149A	4.063857908	5.280227442
C7orf73	5.639125401	8.04738237
C7orf72	0.08058942	0.021870266
LOC102467222	0.507860361	1.299159105
WWC2-AS1	0.050001994	0.1343379
ZNF419	0	0
ZNF418	0.219666362	30.50472678
ZNF417	6.491427876	2.027421471
ZNF416	6.914888308	9.880214443
ZNF415	0	0
ZNF414	0	0
ZNF410	0	0.094193721
AGBL1-AS1	0.714046954	1.853292051
LOXL1-AS1	0.512315474	2.671661241
LOC101927870	1.067368917	3.313002003
SSSCA1	1.654794607	3.529046297
POU4F1	2.794619372	4.454764966
LINC01541	1.779512583	4.470479099
POU4F3	0.20979942	0.453517766
LINC01547	0	0
LINC01546	0.59428572	1.992417015
LINC01545	0.011435318	0.677296065
FBF1	4.989212889	6.983563783
RASA4	0.003426572	0.016738185
LINC01549	0	0.049023206
LINC01548	0.039544724	0.080487021
HM13	0.680478941	2.786729759
RASA2	0	0.056460332
RASA3	0.087860646	0.393418137
ACTN3	0.488413473	0.831076619
ACTN2	0.079089448	0.266196098
ACTN1	0	0.133243219
ACTN4	0	0
EZR	7.579972252	10.38881392
PRR29-AS1	2.225431639	7.861034229
MIR4269	40.73270967	7.729897098
MIR4268	0.03101062	0.043280368
MIR4263	0.02535725	0.017203555
MIR4262	36.84891712	38.94778299
MIR4261	49.48086449	87.36317826
MIR4260	8.331110181	45.58085474
MIR4267	0.026624438	0.013005558
MIR4266	0.927417933	0.679540419
MIR4265	0	0
MIR4264	0.375436657	0
N6AMT1	0	0
OR5J2	0	0
ABLIM1	10.46573729	55.11698992
ABLIM3	0	0
ABLIM2	0	0
LINC00632	0.314760026	0
LINC00633	0	0
LINC00630	2.132927805	5.326814677
LINC00636	0	0
LINC00637	20.60947949	30.17239315
LINC00634	27.3960156	6.054446481
LINC00635	0.584691855	0.377460044
LINC00638	2.289439696	0.050604074
LINC00639	0	0
BIVM-ERCC5	0.351586254	0.868051631
TSPOAP1-AS1	0.012326441	0.150531105
RAB6A	0.007578123	0.027763324
RAB6B	0	0
RAB6C	0.027412573	0
LOC100506368	0.253695581	0.672523718
DLGAP4-AS1	0.49050104	0.274053338
DAOA	0	0.004579334
ERVV-1	0.043267485	0.544236203
ERVV-2	26.69008796	30.16515449
KRTAP5-AS1	3.91785814	2.354231285
GDI2	0.081069899	0.507390179
LOC105374428	1.599446405	0.437091324
GDI1	0.121473863	0.374765007
CALM3	0	0
LOC105370333	0	0.017281682
SPG21	0	0
TFAP4	0	0
SPDL1	0.015947412	0.305109243
SPG20	65.07314277	86.70012388
MIR7109	0	0
MIR7108	16.59146448	25.64463491
MIR7107	35.37187678	50.20630666
MIR7106	5.563288649	4.522330321
SPTA1	25.16207764	21.14284943
HGSNAT	0.550579982	2.740274595
CRYZL1	0.939338273	2.728403858
SERF2	15.62940982	10.76625239
OR4L1	30.16759638	8.087101566
NAV2-AS2	3.137923358	4.157806582
NAV2-AS4	0.992731356	2.838077637
NAV2-AS5	0	0
PGM5P4-AS1	0.090142248	0.020877651
NAT9	11.86622068	17.50802493
NAT8	4.255222292	5.017839982
NAT2	35.30716805	31.90094032
NAT1	0	0
NAT6	0	0.048662741
ADGRL4	0	0
ADGRL2	0	0
ADGRL3	0.195436364	0.066296626
ADGRL1	2.989909294	6.987736445
FAIM2	0.032905219	0.100460041
COX5A	0.082499508	0.201497613
COX5B	1.081987589	3.603623432
TMEM257	3.104730748	6.678627587
TMEM256	29.6857882	10.68691464
TMEM254	10.93898662	10.92207419
TMEM253	0.398475669	0.614392309
TMEM252	10.63858847	5.777414686
TMEM251	0.478453947	1.118319117
LOC401585	56.45904791	35.35729225
SIPA1L1	43.58465258	34.21186557
SIPA1L3	0.006382885	0
SIPA1L2	47.4250311	40.1534378
QKI	11.95589063	15.43255343
SLC35F5	0.198631072	0.261974787
SLC35F4	0.400465768	0.626596306
SLC35F6	6.620337246	8.252060057
SLC35F1	0	0.101478036
SLC35F3	1.463664551	7.511516712
SLC35F2	0.776392836	7.205824243
SUPV3L1	2.991332472	4.980272666
LMAN1L	0.020866187	0.382228359
TRMT112	4.472234744	6.718915956
TSPAN19	0.003674675	0.026925186
MPC2	15.29312647	14.07286062
MPC1	1.213074118	0.22338754
TSPAN10	0.004876564	3.10865814
TSPAN11	0.817385297	2.405905813
TSPAN12	5.234768625	8.311875659
TSPAN13	0	0
TSPAN14	32.5802776	43.41698733
TSPAN15	0.011442317	0.037262437
TSPAN16	33.56060939	12.19018823
TSPAN17	37.39953788	17.35333488
LOC101929109	0.325075133	0.557380676
LOC101929106	0.797321263	2.664279937
EAF1	4.621449126	3.276643823
EAF2	39.1757348	40.83475706
FOXF1	11.23428294	7.915916495
FOXF2	44.85758613	14.67663486
RBPJL	0.019962359	0.024378132
TMUB1	4.493433251	4.837962926
TMUB2	0	0.035945463
SCGB1C1	0	0.014231213
SCGB1C2	4.309469201	5.403084958
KIAA1644	0.757024537	1.709216917
SYNCRIP	0.079764273	0.183993879
LOC100240728	0.391830896	1.687820555
TBC1D7-LOC100130357	0	0
MMAA	5.237575432	8.075854909
PRR23D1	8.489241955	16.52883843
TYR	0	0
ALG8	0	0
ALG9	0.064621152	0.405852017
ALG2	18.70813904	24.74802556
ALG3	0	0
ALG1	0.946100376	1.428181092
ALG6	1.102029094	2.193436443
ALG5	0	0
WIF1	0	0
PDXP	10.32984346	10.3909771
RNGTT	2.815517236	1.695416454
KIAA1324L	7.772029655	14.13480519
ERI3-IT1	6.004656295	9.27737456
INSL5	1.978766626	3.385610626
HAR1B	1.668228137	3.16350089
INSL6	13.92597918	12.9651604
MAGEL2	0.026318617	20.45738064
INSL3	0.07779702	0.112279942
RAB8B	4.522690513	4.272976692
HGS	4.072273288	4.314223335
RAB8A	0.025170632	0.430339005
RTN2	0.021791079	0.053222746
RTN3	0.104334517	0.021235638
RDM1	0.096688253	0.033736049
CLUL1	0.344383206	0.447124314
PDX1	0.033760826	0.515361097
LOC101930094	6.310151618	7.588898305
LOC101927410	3.743199902	6.72657746
INMT	2.713327227	5.659389593
LOC101927419	0.957548991	6.628352248
LOC101927418	106.8154886	40.36695348
TMEM246-AS1	0	0.067437935
MIR4799	0.004051124	1.602909692
LOC105375431	0	0
LOC100508631	0.034700716	0
ADAP1	0	0.005335707
ADAP2	5.002782425	3.178703285
KLHL10	0	0
KLHL11	0.476074539	1.162769161
KLHL12	0.235521019	0
KLHL13	0	0
KLHL14	0.006098091	0.007447018
KLHL15	0	0
KLHL17	0.286250055	0.195458485
KLHL18	2.34332544	2.552172601
DMRTB1	0.151204342	0.120424884
C2orf82	0.751897376	2.259621602
C7orf61	10.04932527	14.09357645
LOC107986927	0.412776018	10.25879291
GABPB2	0.056180125	0.224879962
IGIP	1.850695608	2.220641011
ZNF529-AS1	0.491053454	2.241782824
SLC16A12-AS1	2.084327167	2.658519112
LOC105369340	0	0
RTEL1-TNFRSF6B	0.046345818	8.741778473
SLN	0.039245897	0.23963642
SLK	1.009855083	0.897664504
SLA	2.682396655	3.273685412
PHYH	8.488690135	7.356644045
GFY	0.900806798	2.780731777
NOTCH4	0	0
PHGR1	0.287080124	0.286841182
MEAF6	0.11927578	0.489157294
MSMP	0	0
AZIN1	14.57044054	17.06810549
NOTCH1	1.146563986	1.84117459
NOTCH2	27.9170079	7.338473754
AZIN2	0	0.020284789
ZNF658	8.327352981	2.910284509
ZNF655	0	0.384182256
TCTEX1D2	9.914940813	19.96566532
TCTEX1D1	23.07027878	30.89762208
ZNF653	9.299486202	6.721122439
TCTEX1D4	17.38772857	28.96417695
MIR5692A2	0.199538373	1.691236132
MIR5692A1	0.694902787	1.210067431
N4BP2L1	4.975932257	11.94942828
RAPGEF5	1.02536994	1.679762832
RAPGEF6	0.135702185	0.349853712
N4BP2L2	0.410637398	1.095169654
RAPGEF1	0.040840423	0.124686315
RAPGEF2	0	0
RAPGEF3	0	0.551511064
ZNF384	2.036339401	8.432133741
ZNF383	4.454430427	3.294693184
ZNF382	0.479597335	1.087703752
POC1B	3.687536192	9.114175595
MIR4420	18.85161718	18.13311196
KRTAP3-2	5.118698069	6.193921763
KRTAP3-3	4.278930351	3.319271943
KRTAP3-1	2.685484424	8.4467097
SCHLAP1	1.175441905	2.866389809
SNRPD3	0.220259711	0.780048517
SNRPD2	1.409132338	3.05661103
SNRPD1	0	0.247105607
GRK6	0	0
LOC101928775	0	0
NMBR	0	0
PKP3	0	0.013250092
RBM26-AS1	18.72859272	35.02517997
LINC01551	35.14360285	89.4322522
IFT43	4.154620748	6.732558117
DVL2	4.107130477	7.392401118
IFT46	0	0
NOP14-AS1	0.019772362	0.132803584
GLDN	0.567764916	10.3601652
GLDC	0.565509606	1.117152116
QPCT	0	0
LINC01559	0.024081331	0
PC	2.756111818	3.479794224
GRK5	3.35493004	8.862731261
LINC01834	5.674222065	8.914914626
LINC01833	1.840657135	2.898365026
LINC01832	5.463249762	0.455436663
LINC01831	0.016731767	0.469957076
MKLN1-AS	1.228944733	2.013259416
DHRS12	0.003941468	0.009626679
DHRS13	66.45751418	8.272805541
LINC01838	3.879574698	2.196274633
GPR89B	0	0
GPR89A	0.004023921	0.044226288
MAP1LC3B2	0	0
LGMN	0	0
MIR3591	0.757510869	1.030198292
CAPS2	6.210148339	5.60828081
EHMT1	0.195816232	1.492957686
EHMT2	0	0
ADIPOR2	0.351419807	0.813915804
ADIPOR1	0.414959861	0.763550544
NBPF20	0.899390702	1.227556885
MARK4	36.40007161	27.46953692
STOX1	0	0
MARK1	0.526419556	1.510451031
MARK2	3.046116185	4.166090408
STOX2	4.108376197	11.64755957
IGBP1	64.24686944	16.75475226
RN7SL1	28.20907348	39.16264004
RN7SL2	0.071361624	0.155262196
DNM1L	2.855356809	4.793878418
TPD52L2	8.66366385	3.658243374
TPD52L3	8.861712047	2.037241351
TPD52L1	3.741982166	13.24540661
EFCAB11	0.441014664	1.801601132
EFCAB10	29.16973457	53.37202415
EFCAB13	0	0
EFCAB12	17.19061881	20.10533585
EFCAB14	9.786564368	12.29891637
OR7E47P	31.64253571	21.64569309
CAPSL	0	0.005491236
ACTR3C	2.416586157	12.52859588
ACTR3B	0.542375277	1.608895021
WDR13	0.114830025	0.236178516
WDR12	0.214840701	0.758575695
WDR11	0.214036009	0.251610549
WDR17	29.78043014	40.41865324
WDR19	0	0.13032282
WDR18	0.01372742	0.016763993
LRFN1	0.171242122	0.61852905
LINC00879	0.682816072	2.530002076
FAM204A	8.013624972	8.99227458
LINC00877	1.861522898	3.814628298
LINC00870	5.49929652	8.406561472
LINC00871	0.115737197	1.167263844
USP9X	3.698048959	7.363819489
USP9Y	3.867061285	8.55696208
LINC01963	0.21658953	0.742851638
NLRP2B	0	0
LINC01962	3.481726262	3.086302628
KRT33B	0.04791089	0.031204808
KRT33A	0	0.058385334
ZFP41	0.011549756	0
ZFP42	13.2449788	14.50270275
LOC100129345	0	0
MYADML2	3.910003434	5.004595001
CMPK1	0.014634272	0.07148578
LDLRAD1	0	0
LDLRAD2	0	0
LDLRAD3	0	0.118272769
LDLRAD4	0.529876411	1.258379044
DEFB134	0	0.00716383
DEFB135	0	0
DEFB136	0	0.054186299
DEFB130	50.61269977	50.2753842
DEFB131	0	0.080114239
DEFB132	2.085513004	0.495807219
DEFB133	7.3152294	14.27762693
LINC02119	1.34432713	5.332683196
LINC02118	0	0
LINC02115	0	0
LINC02114	0	0
LINC02116	0	0
NKX6-2	0	0.089329257
NKX6-3	32.78468306	0.062795814
LINC02112	0	0
KCTD13	0.00605543	0
KCTD12	0	0
KCTD11	0	0.220221432
KCTD10	0	0
KCTD17	0	0
KCTD16	0	0
KRTAP10-9	0.006459627	0.039442645
KCTD14	0	0
KRTAP10-7	0.948747973	2.943510194
KRTAP10-6	42.66962756	28.11124987
KRTAP10-5	8.613354757	14.13060149
KRTAP10-4	11.51370797	10.4866209
KRTAP10-3	1.314230438	1.611774259
KRTAP10-2	0.032700338	0.01863578
KRTAP10-1	0	0
MIR1302-10	0.322914431	8.372782981
H6PD	0	0
SLC25A35	0	0
SLC25A34	0	0
SLC25A37	0	0
SLC25A36	0	0
SLC25A31	0	0.016559732
SLC25A30	0	0
SLC25A33	0	0.020931938
SLC25A32	13.098353	21.97479594
SLC25A39	2.258930208	3.320105099
SLC25A38	0.590064217	0.535975541
TUBA1C	3.36588848	17.30354964
TUBA1B	6.565503971	15.18005969
TUBA1A	0	0.020670431
FAR2P1	4.153150594	3.671558682
IGSF10	8.740348522	2.300633986
IGSF11	6.033546554	5.030161259
FAM102B	15.4613142	21.62811796
FAM102A	11.32148352	21.20317747
RIMKLA	5.921376258	8.176202142
RIMKLB	35.0716559	53.13116244
LOC100505851	42.60646362	52.60965768
CTPS2	0	0.301606546
PCID2	2.439329809	6.05519362
POMT1	0.015901838	0.081561495
POMT2	2.10517427	5.95119053
AIF1	3.128895257	23.78391465
AGPS	0.102355713	0.279654981
HOXA13	4.441534573	5.273908537
STOM	0.006977439	2.121699865
LY6G6F	3.229232214	7.980345082
NPLOC4	4.142853007	8.567238069
TMEM86A	3.546536671	7.128510038
TMEM86B	1.747606642	4.108735395
LGALS13	12.01514995	12.6599019
LGALS12	8.0763767	5.283122093
LGALS16	0.091902996	0.273098823
LGALS14	162.9631648	65.97024281
SSBP4	0	0
LOC101927657	15.08426767	10.47346816
TBX18-AS1	1.490863125	2.251147802
LOC101927653	0.195796079	0.557916657
PBLD	0	0
PGPEP1	134.8856253	5.691375523
SMU1	0	0
OR13G1	0	0.070536169
LOC105374328	4.280217749	7.888518295
SSRP1	0	0.026761085
IRAK1BP1	0.187627906	0.10998342
MIR770	0.072437377	0.040209492
LOC100506085	3.151069191	1.662850645
LOC100506082	3.304666348	5.675246868
LOC100506083	8.903837209	12.14509138
C1orf174	0	0
LINC00403	0.130929591	0.127913491
RBBP8NL	16.05373203	30.20929548
GPC1	0.692058887	1.826523915
GPC2	0.158985931	0.194154405
GPC3	0.003569444	0.139488709
GPC4	0.573312904	0.411842678
GPC5	0.557926757	0.593020684
GPC6	3.121095283	6.816465602
MIR485	0	0.069824337
MPHOSPH10	0	1.49873576
MIR488	6.073477294	6.999391457
MIR489	0.028491209	0.442375842
LOC105374580	74.85135062	32.30611852
ANKDD1A	4.297235869	3.705687347
ANKDD1B	0.138952606	0.054738584
NYX	15.3830933	2.638734872
GSC2	0	0
JMJD1C-AS1	7.175154503	10.54981774
ORM1	0	0
ORM2	0	0
NXF2B	0	0
ALDH3A2	1.477099756	1.686855985
ALDH3A1	0.047400734	0.185235234
EDC3	0	0.012735697
EDC4	4.692368437	5.56808343
ATXN3L	0	0
LOC101928174	0.17506316	0.313555729
LOC105369635	0.06917035	0.12670676
LOC105369632	0.143505722	0.050071399
ANAPC1	0	0
ANAPC2	33.24605854	13.98525122
ANAPC5	0.087486898	0.757588706
ANAPC4	4.332530197	8.870379455
ANAPC7	2.761250555	9.333250421
AMZ1	0	0
RD3L	0	0.006149687
PSMD14	0	9.404839393
PSMD11	1.620333779	1.800283262
PSMD10	1.116492333	2.766907877
PSMD13	3.875847592	8.914492408
PSMD12	7.984055361	14.97396915
RTFDC1	2.954371876	5.783801182
NMI	4.918695052	7.026328055
LEUTX	0.013333865	0.113983673
EXOSC10	0.01297304	0
MOBP	8.239634869	4.473773501
MYLK4	10.52990321	9.809543464
MYLK2	14.26269967	15.62252092
MYLK3	17.81296118	16.85180409
TRMT44	10.91282516	8.782844545
MOB2	22.77079231	22.81101615
PQLC3	2.153528401	4.75678293
OR10S1	0	0
PQLC1	8.923234375	18.08892899
LRRC27	0.010120572	0.01853894
KIAA1524	0.217366573	1.314137068
LRRC23	0.005235424	0.019180576
HMGB3	0.026180418	0.069937997
EEF1A1	1.888071144	2.226893718
HMGB1	5.569434122	4.742043009
CHP1	19.56652088	15.07952461
CFAP126	0	0
FYCO1	11.21506538	7.865761629
GCHFR	0.542413152	1.51871455
MNDA	0.296028402	0.855992386
MIR219A2	2.045785571	2.616697879
MIR219A1	2.0226922	3.817896861
MND1	781.9229613	2053.113243
HIKESHI	26.45457553	31.54271234
FGFR1OP	63.30860038	34.10432723
TPSAB1	0	0
CALY	13.36307586	11.3970273
CALR	4.660956594	1.826902915
