,drug_name1,drug_name2,id_1,id_2,similarity
1517,PREDNISONE,BORTEZOMIB,DB00635,DB00188,0.275132275
1518,BORTEZOMIB,MELPHALAN,DB00188,DB01042,0.553672316
1519,BORTEZOMIB,PREDNISONE,DB00188,DB00635,0.275132275
1520,PREDNISONE,BORTEZOMIB,DB00635,DB00188,0.275132275
1521,BORTEZOMIB,MELPHALAN,DB00188,DB01042,0.553672316
1522,BORTEZOMIB,PREDNISONE,DB00188,DB00635,0.275132275
1523,DASATINIB,DOCETAXEL,DB01254,DB01248,0.343859649
1524,PREDNISONE,DOCETAXEL,DB00635,DB01248,0.430107527
1525,DASATINIB,DOCETAXEL,DB01254,DB01248,0.343859649
1526,DASATINIB,DOCETAXEL,DB01254,DB01248,0.343859649
1527,DOCETAXEL,DASATINIB,DB01248,DB01254,0.343859649
1528,DASATINIB,DOCETAXEL,DB01254,DB01248,0.343859649
1529,DOCETAXEL,PREDNISONE,DB01248,DB00635,0.430107527
1530,PREDNISONE,DOCETAXEL,DB00635,DB01248,0.430107527
1531,DOCETAXEL,PREDNISONE,DB01248,DB00635,0.430107527
1532,PANITUMUMAB,OXALIPLATIN,0,DB00526,0
1533,EPIRUBICIN,PANITUMUMAB,DB00445,0,
1534,OXALIPLATIN,PANITUMUMAB,DB00526,0,
1535,OXALIPLATIN,PANITUMUMAB,DB00526,0,
1536,PANITUMUMAB,OXALIPLATIN,0,DB00526,0
1537,CYCLOPHOSPHAMIDE,ETOPOSIDE,DB00531,DB00773,0.086021505
1538,CYCLOPHOSPHAMIDE,FILGRASTIM,DB00531,0,
1539,CYCLOPHOSPHAMIDE,ETOPOSIDE,DB00531,DB00773,0.086021505
1540,PREDNISONE,THALIDOMIDE,DB00635,DB01041,0.339869281
1541,THALIDOMIDE,PREDNISONE,DB01041,DB00635,0.339869281
1542,GEMCITABINE,DOCETAXEL,DB00441,DB01248,0.282926829
1543,FLUOROURACIL,BEVACIZUMAB,DB00544,0,
1544,IRINOTECAN,FLUOROURACIL,DB00762,DB00544,0.15
1545,FLUOROURACIL,IRINOTECAN,DB00544,DB00762,0.15
1546,IRINOTECAN,FLUOROURACIL,DB00762,DB00544,0.15
1547,IRINOTECAN,FLUOROURACIL,DB00762,DB00544,0.15
1548,IRINOTECAN,FLUOROURACIL,DB00762,DB00544,0.15
1549,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
1550,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
1551,TRASTUZUMAB,DOCETAXEL,0,DB01248,0
1552,DOCETAXEL,TRASTUZUMAB,DB01248,0,
1553,DOCETAXEL,TRASTUZUMAB,DB01248,0,
1554,DOCETAXEL,TRASTUZUMAB,DB01248,0,
1555,DOCETAXEL,TRASTUZUMAB,DB01248,0,
1556,TRASTUZUMAB,DOCETAXEL,0,DB01248,0
1557,DOCETAXEL,TRASTUZUMAB,DB01248,0,
1558,DOCETAXEL,TRASTUZUMAB,DB01248,0,
1559,DOCETAXEL,TRASTUZUMAB,DB01248,0,
1560,DOCETAXEL,TRASTUZUMAB,DB01248,0,
1561,DOCETAXEL,TRASTUZUMAB,DB01248,0,
1562,DOCETAXEL,TRASTUZUMAB,DB01248,0,
1563,CYCLOPHOSPHAMIDE,GEMTUZUMAB OZOGAMICIN,DB00531,0,
1564,CYCLOPHOSPHAMIDE,GEMTUZUMAB OZOGAMICIN,DB00531,0,
1565,CYCLOPHOSPHAMIDE,GEMTUZUMAB OZOGAMICIN,DB00531,0,
1566,GEMTUZUMAB OZOGAMICIN,DAUNORUBICIN,0,DB00694,0
1567,CYCLOPHOSPHAMIDE,DAUNORUBICIN,DB00531,DB00694,0.132653061
1568,CYCLOPHOSPHAMIDE,DAUNORUBICIN,DB00531,DB00694,0.132653061
1569,CYCLOPHOSPHAMIDE,DAUNORUBICIN,DB00531,DB00694,0.132653061
1570,CYCLOPHOSPHAMIDE,DAUNORUBICIN,DB00531,DB00694,0.132653061
1571,CYCLOPHOSPHAMIDE,DAUNORUBICIN,DB00531,DB00694,0.132653061
1572,IRINOTECAN,FLUOROURACIL,DB00762,DB00544,0.15
1573,FLUOROURACIL,IRINOTECAN,DB00544,DB00762,0.15
1574,FLUOROURACIL,SUNITINIB,DB00544,DB01268,0.236363636
1575,IRINOTECAN,FLUOROURACIL,DB00762,DB00544,0.15
1576,FLUOROURACIL,SUNITINIB,DB00544,DB01268,0.236363636
1577,FLUOROURACIL,SUNITINIB,DB00544,DB01268,0.236363636
1578,IRINOTECAN,FLUOROURACIL,DB00762,DB00544,0.15
1579,IRINOTECAN,SUNITINIB,DB00762,DB01268,0.569565217
1580,IRINOTECAN,SUNITINIB,DB00762,DB01268,0.569565217
1581,SUNITINIB,IRINOTECAN,DB01268,DB00762,0.569565217
1582,IRINOTECAN,SUNITINIB,DB00762,DB01268,0.569565217
1583,IRINOTECAN,SUNITINIB,DB00762,DB01268,0.569565217
1584,IRINOTECAN,SUNITINIB,DB00762,DB01268,0.569565217
1585,IRINOTECAN,FLUOROURACIL,DB00762,DB00544,0.15
1586,FLUOROURACIL,SUNITINIB,DB00544,DB01268,0.236363636
1587,LEUCOVORIN,SUNITINIB,DB00650,DB01268,0
1588,IRINOTECAN,SUNITINIB,DB00762,DB01268,0.569565217
1589,SUNITINIB,IRINOTECAN,DB01268,DB00762,0.569565217
1590,FLUOROURACIL,SUNITINIB,DB00544,DB01268,0.236363636
1591,FLUOROURACIL,SUNITINIB,DB00544,DB01268,0.236363636
1592,LEUCOVORIN,SUNITINIB,DB00650,DB01268,0
1593,IRINOTECAN,SUNITINIB,DB00762,DB01268,0.569565217
1594,SUNITINIB,IRINOTECAN,DB01268,DB00762,0.569565217
1595,FLUOROURACIL,SUNITINIB,DB00544,DB01268,0.236363636
1596,FLUOROURACIL,SUNITINIB,DB00544,DB01268,0.236363636
1597,SUNITINIB,FLUOROURACIL,DB01268,DB00544,0.236363636
1598,SUNITINIB,LEUCOVORIN,DB01268,DB00650,0
1599,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
1600,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
1601,SUNITINIB,FLUOROURACIL,DB01268,DB00544,0.236363636
1602,GEFITINIB,DOCETAXEL,DB00317,DB01248,0.381944444
1603,DOCETAXEL,GEFITINIB,DB01248,DB00317,0.381944444
1604,DOCETAXEL,GEFITINIB,DB01248,DB00317,0.381944444
1605,GEFITINIB,DOCETAXEL,DB00317,DB01248,0.381944444
1606,DOCETAXEL,GEFITINIB,DB01248,DB00317,0.381944444
1607,DOCETAXEL,GEFITINIB,DB01248,DB00317,0.381944444
1608,DOCETAXEL,GEFITINIB,DB01248,DB00317,0.381944444
1609,DOCETAXEL,GEFITINIB,DB01248,DB00317,0.381944444
1610,DOCETAXEL,GEFITINIB,DB01248,DB00317,0.381944444
1611,GEFITINIB,DOCETAXEL,DB00317,DB01248,0.381944444
1612,DOCETAXEL,GEFITINIB,DB01248,DB00317,0.381944444
1613,ERLOTINIB,BEVACIZUMAB,DB00530,0,
1614,ERLOTINIB,BEVACIZUMAB,DB00530,0,
1615,ERLOTINIB,BEVACIZUMAB,DB00530,0,
1616,ERLOTINIB,BEVACIZUMAB,DB00530,0,
1617,OXALIPLATIN,FLUOROURACIL,DB00526,DB00544,0.297297297
1618,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1619,FLUOROURACIL,CETUXIMAB,DB00544,0,
1620,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1621,CETUXIMAB,OXALIPLATIN,0,DB00526,0
1622,FLUOROURACIL,CETUXIMAB,DB00544,0,
1623,CETUXIMAB,FLUOROURACIL,0,DB00544,0
1624,LEUCOVORIN,CETUXIMAB,DB00650,0,
1625,FLUOROURACIL,CETUXIMAB,DB00544,0,
1626,OXALIPLATIN,CETUXIMAB,DB00526,0,
1627,FLUOROURACIL,CETUXIMAB,DB00544,0,
1628,CETUXIMAB,OXALIPLATIN,0,DB00526,0
1629,CETUXIMAB,FLUOROURACIL,0,DB00544,0
1630,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1631,LEUCOVORIN,OXALIPLATIN,DB00650,DB00526,0
1632,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1633,FLUOROURACIL,CETUXIMAB,DB00544,0,
1634,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1635,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1636,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
1637,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1638,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
1639,FLUOROURACIL,CETUXIMAB,DB00544,0,
1640,OXALIPLATIN,CETUXIMAB,DB00526,0,
1641,LEUCOVORIN,CETUXIMAB,DB00650,0,
1642,FLUOROURACIL,CETUXIMAB,DB00544,0,
1643,FLUOROURACIL,CETUXIMAB,DB00544,0,
1644,CETUXIMAB,OXALIPLATIN,0,DB00526,0
1645,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1646,GEMCITABINE,CETUXIMAB,DB00441,0,
1647,GEMCITABINE,CETUXIMAB,DB00441,0,
1648,GEMCITABINE,CETUXIMAB,DB00441,0,
1649,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1650,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1651,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1652,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1653,DOXORUBICIN,DOCETAXEL,DB00997,DB01248,0.714975845
1654,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1655,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1656,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1657,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1658,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1659,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1660,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1661,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1662,CYCLOPHOSPHAMIDE,DOCETAXEL,DB00531,DB01248,0.137755102
1663,CYCLOPHOSPHAMIDE,DOCETAXEL,DB00531,DB01248,0.137755102
1664,CYCLOPHOSPHAMIDE,DOCETAXEL,DB00531,DB01248,0.137755102
1665,DOCETAXEL,CYCLOPHOSPHAMIDE,DB01248,DB00531,0.137755102
1666,CYCLOPHOSPHAMIDE,DOCETAXEL,DB00531,DB01248,0.137755102
1667,CYCLOPHOSPHAMIDE,DOCETAXEL,DB00531,DB01248,0.137755102
1668,CYCLOPHOSPHAMIDE,DOCETAXEL,DB00531,DB01248,0.137755102
1669,CYCLOPHOSPHAMIDE,DOCETAXEL,DB00531,DB01248,0.137755102
1670,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1671,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1672,CYCLOPHOSPHAMIDE,DOCETAXEL,DB00531,DB01248,0.137755102
1673,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1674,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1675,DOXORUBICIN,DOCETAXEL,DB00997,DB01248,0.714975845
1676,CYCLOPHOSPHAMIDE,DOCETAXEL,DB00531,DB01248,0.137755102
1677,CYCLOPHOSPHAMIDE,DOCETAXEL,DB00531,DB01248,0.137755102
1678,DOXORUBICIN,DOCETAXEL,DB00997,DB01248,0.714975845
1679,CYCLOPHOSPHAMIDE,DOCETAXEL,DB00531,DB01248,0.137755102
1680,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1681,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1682,DOXORUBICIN,CYCLOPHOSPHAMIDE,DB00997,DB00531,0.132653061
1683,DOCETAXEL,CYCLOPHOSPHAMIDE,DB01248,DB00531,0.137755102
1684,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1685,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1686,DOCETAXEL,CYCLOPHOSPHAMIDE,DB01248,DB00531,0.137755102
1687,DOCETAXEL,DOXORUBICIN,DB01248,DB00997,0.714975845
1688,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1689,DOXORUBICIN,CYCLOPHOSPHAMIDE,DB00997,DB00531,0.132653061
1690,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1691,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1692,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1693,CAPECITABINE,SUNITINIB,DB01101,DB01268,0.256544503
1694,CAPECITABINE,SUNITINIB,DB01101,DB01268,0.256544503
1695,FLUOROURACIL,BEVACIZUMAB,DB00544,0,
1696,OXALIPLATIN,FLUOROURACIL,DB00526,DB00544,0.297297297
1697,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1698,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1699,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1700,LEUCOVORIN,OXALIPLATIN,DB00650,DB00526,0
1701,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1702,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1703,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1704,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
1705,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1706,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
1707,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1708,FLUOROURACIL,BEVACIZUMAB,DB00544,0,
1709,OXALIPLATIN,FLUOROURACIL,DB00526,DB00544,0.297297297
1710,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1711,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1712,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1713,LEUCOVORIN,OXALIPLATIN,DB00650,DB00526,0
1714,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1715,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1716,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1717,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
1718,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1719,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
1720,FLUOROURACIL,OXALIPLATIN,DB00544,DB00526,0.297297297
1721,CYCLOPHOSPHAMIDE,FLUDARABINE,DB00531,DB01073,0.193333333
1722,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
1723,CARBOPLATIN,PACLITAXEL,DB00958,DB01229,0.178378378
1724,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
1725,SORAFENIB,PACLITAXEL,DB00398,DB01229,0.440740741
1726,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
1727,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
1728,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
1729,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
1730,SORAFENIB,PACLITAXEL,DB00398,DB01229,0.440740741
1731,SORAFENIB,PACLITAXEL,DB00398,DB01229,0.440740741
1732,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
1733,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
1734,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
1735,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
1736,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
1737,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
1738,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
1739,GEMCITABINE,AXITINIB,DB00441,DB06626,0.223744292
1740,AXITINIB,GEMCITABINE,DB06626,DB00441,0.223744292
1741,GEMCITABINE,AXITINIB,DB00441,DB06626,0.223744292
1742,GEMCITABINE,AXITINIB,DB00441,DB06626,0.223744292
1743,AXITINIB,GEMCITABINE,DB06626,DB00441,0.223744292
1744,GEMCITABINE,AXITINIB,DB00441,DB06626,0.223744292
1745,ESCITALOPRAM,BUPROPION,DB01175,DB01156,0.46
1746,EVEROLIMUS,PIMECROLIMUS,DB01590,DB00337,0.846715328
1747,CYCLOSPORINE,EVEROLIMUS,DB00091,DB01590,0.589552239
1748,PIMECROLIMUS,EVEROLIMUS,DB00337,DB01590,0.846715328
1749,PIMECROLIMUS,EVEROLIMUS,DB00337,DB01590,0.846715328
1750,EVEROLIMUS,PIMECROLIMUS,DB01590,DB00337,0.846715328
1751,CISPLATIN,DOXORUBICIN,DB00515,DB00997,0.016574586
1752,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
1753,DOXORUBICIN,CISPLATIN,DB00997,DB00515,0.016574586
1754,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
1755,IFOSFAMIDE,DOXORUBICIN,DB01181,DB00997,0.131979695
1756,CISPLATIN,DOXORUBICIN,DB00515,DB00997,0.016574586
1757,DOXORUBICIN,IFOSFAMIDE,DB00997,DB01181,0.131979695
1758,VINCRISTINE,IFOSFAMIDE,DB00541,DB01181,0.11969112
1759,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
1760,DOXORUBICIN,IFOSFAMIDE,DB00997,DB01181,0.131979695
1761,IFOSFAMIDE,DOXORUBICIN,DB01181,DB00997,0.131979695
1762,IFOSFAMIDE,DOXORUBICIN,DB01181,DB00997,0.131979695
1763,EVEROLIMUS,BASILIXIMAB,DB01590,0,
1764,EVEROLIMUS,BASILIXIMAB,DB01590,0,
1765,EVEROLIMUS,BASILIXIMAB,DB01590,0,
1766,BASILIXIMAB,PREDNISOLONE,0,DB00860,0
1767,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
1768,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1769,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1770,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
1771,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1772,DOXORUBICIN,PREDNISONE,DB00997,DB00635,0.402116402
1773,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1774,CYCLOPHOSPHAMIDE,VINCRISTINE,DB00531,DB00541,0.115830116
1775,CYCLOPHOSPHAMIDE,VINCRISTINE,DB00531,DB00541,0.115830116
1776,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1777,CYCLOPHOSPHAMIDE,PREDNISONE,DB00531,DB00635,0.127118644
1778,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1779,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1780,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1781,DOXORUBICIN,CYCLOPHOSPHAMIDE,DB00997,DB00531,0.132653061
1782,VINCRISTINE,CYCLOPHOSPHAMIDE,DB00541,DB00531,0.115830116
1783,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
1784,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1785,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1786,DOXORUBICIN,CYCLOPHOSPHAMIDE,DB00997,DB00531,0.132653061
1787,PREDNISONE,CYCLOPHOSPHAMIDE,DB00635,DB00531,0.127118644
1788,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1789,PREDNISONE,DOXORUBICIN,DB00635,DB00997,0.402116402
1790,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1791,CYCLOPHOSPHAMIDE,PREDNISONE,DB00531,DB00635,0.127118644
1792,DOXORUBICIN,PREDNISONE,DB00997,DB00635,0.402116402
1793,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
1794,NEVIRAPINE,CARBAMAZEPINE,DB00238,DB00564,0.541176471
1795,ETHINYL ESTRADIOL,DOXYCYCLINE,0,DB00254,0
1796,PRASUGREL,CLOPIDOGREL,DB06209,DB00758,0.710059172
1797,PRASUGREL,CLOPIDOGREL,DB06209,DB00758,0.710059172
1798,FUROSEMIDE,SPIRONOLACTONE,DB00695,DB00421,0.266375546
1799,GEMCITABINE,CARBOPLATIN,DB00441,DB00958,0.173076923
1800,GEMCITABINE,CARBOPLATIN,DB00441,DB00958,0.173076923
1801,TIMOLOL,DORZOLAMIDE,DB00373,DB00869,0.253246753
1802,TIMOLOL,DORZOLAMIDE,DB00373,DB00869,0.253246753
1803,CISPLATIN,ERLOTINIB,DB00515,DB00530,0.019323671
1804,ERLOTINIB,CISPLATIN,DB00530,DB00515,0.019323671
1805,ERLOTINIB,CISPLATIN,DB00530,DB00515,0.019323671
1806,CISPLATIN,ERLOTINIB,DB00515,DB00530,0.019323671
1807,ERLOTINIB,CISPLATIN,DB00530,DB00515,0.019323671
1808,CISPLATIN,ERLOTINIB,DB00515,DB00530,0.019323671
1809,ERLOTINIB,CISPLATIN,DB00530,DB00515,0.019323671
1810,TOPOTECAN,CISPLATIN,DB01030,DB00515,0.015
1811,ASPIRIN,CILOSTAZOL,0,DB01166,0
1812,ASPIRIN,CILOSTAZOL,0,DB01166,0
1813,ASPIRIN,CLOPIDOGREL,0,DB00758,0
1814,CILOSTAZOL,CLOPIDOGREL,DB01166,DB00758,0.443946188
1815,CILOSTAZOL,CLOPIDOGREL,DB01166,DB00758,0.443946188
1816,ASPIRIN,CLOPIDOGREL,0,DB00758,0
1817,ASPIRIN,CLOPIDOGREL,0,DB00758,0
1818,ASPIRIN,CILOSTAZOL,0,DB01166,0
1819,ASPIRIN,CILOSTAZOL,0,DB01166,0
1820,ASPIRIN,CLOPIDOGREL,0,DB00758,0
1821,CILOSTAZOL,CLOPIDOGREL,DB01166,DB00758,0.443946188
1822,CILOSTAZOL,CLOPIDOGREL,DB01166,DB00758,0.443946188
1823,ASPIRIN,CLOPIDOGREL,0,DB00758,0
1824,ASPIRIN,CLOPIDOGREL,0,DB00758,0
1825,BORTEZOMIB,IDARUBICIN,DB00188,DB01177,0.365546218
1826,BORTEZOMIB,IDARUBICIN,DB00188,DB01177,0.365546218
1827,FENTANYL,MIDAZOLAM,DB00813,DB00683,0.494505495
1828,FENTANYL,MIDAZOLAM,DB00813,DB00683,0.494505495
1829,EVEROLIMUS,BASILIXIMAB,DB01590,0,
1830,EVEROLIMUS,BASILIXIMAB,DB01590,0,
1831,EVEROLIMUS,BASILIXIMAB,DB01590,0,
1832,ASPIRIN,DIPYRIDAMOLE,0,DB00975,0
1833,CISPLATIN,DOXORUBICIN,DB00515,DB00997,0.016574586
1834,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
1835,DOXORUBICIN,CISPLATIN,DB00997,DB00515,0.016574586
1836,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
1837,IFOSFAMIDE,DOXORUBICIN,DB01181,DB00997,0.131979695
1838,CISPLATIN,DOXORUBICIN,DB00515,DB00997,0.016574586
1839,DOXORUBICIN,IFOSFAMIDE,DB00997,DB01181,0.131979695
1840,VINCRISTINE,IFOSFAMIDE,DB00541,DB01181,0.11969112
1841,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
1842,DOXORUBICIN,IFOSFAMIDE,DB00997,DB01181,0.131979695
1843,IFOSFAMIDE,DOXORUBICIN,DB01181,DB00997,0.131979695
1844,IFOSFAMIDE,DOXORUBICIN,DB01181,DB00997,0.131979695
1845,ISONIAZID,RIFAMPIN,DB00951,0,
1846,RIFAMPIN,ISONIAZID,0,DB00951,0
1847,ISONIAZID,RIFAMPIN,DB00951,0,
1848,ISONIAZID,LAMIVUDINE,DB00951,DB00709,0.229813665
1849,ISONIAZID,RIFAMPIN,DB00951,0,
1850,LAMIVUDINE,ISONIAZID,DB00709,DB00951,0.229813665
1851,RIFAMPIN,ISONIAZID,0,DB00951,0
1852,ISONIAZID,LAMIVUDINE,DB00951,DB00709,0.229813665
1853,RIFAMPIN,LAMIVUDINE,0,DB00709,0
1854,ISONIAZID,RIFAMPIN,DB00951,0,
1855,LAMIVUDINE,RIFAMPIN,DB00709,0,
1856,MYCOPHENOLATE MOFETIL,BASILIXIMAB,0,0,
1857,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
1858,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
1859,CYCLOPHOSPHAMIDE,RITUXIMAB,DB00531,0,
1860,CYCLOPHOSPHAMIDE,RITUXIMAB,DB00531,0,
1861,CYCLOPHOSPHAMIDE,RITUXIMAB,DB00531,0,
1862,CYCLOPHOSPHAMIDE,FLUDARABINE,DB00531,DB01073,0.193333333
1863,VALPROIC ACID,CARBOPLATIN,0,DB00958,0
1864,ASPIRIN,ATORVASTATIN,0,DB01076,0
1865,ASPIRIN,ATORVASTATIN,0,DB01076,0
1866,ASPIRIN,ATORVASTATIN,0,DB01076,0
1867,ASPIRIN,ATORVASTATIN,0,DB01076,0
1868,NEVIRAPINE,LAMIVUDINE,DB00238,DB00709,0.25
1869,TEMSIROLIMUS,BEVACIZUMAB,DB06287,0,
1870,TEMSIROLIMUS,BEVACIZUMAB,DB06287,0,
1871,AMLODIPINE,HYDROCHLOROTHIAZIDE,DB00381,DB00999,0.389830508
1872,AMLODIPINE,HYDROCHLOROTHIAZIDE,DB00381,DB00999,0.389830508
1873,AMLODIPINE,HYDROCHLOROTHIAZIDE,DB00381,DB00999,0.389830508
1874,AMLODIPINE,HYDROCHLOROTHIAZIDE,DB00381,DB00999,0.389830508
1875,AMLODIPINE,HYDROCHLOROTHIAZIDE,DB00381,DB00999,0.389830508
1876,AMLODIPINE,HYDROCHLOROTHIAZIDE,DB00381,DB00999,0.389830508
1877,CITALOPRAM,BUPROPION,DB00215,DB01156,0.46
1878,CITALOPRAM,BUPROPION,DB00215,DB01156,0.46
1879,SERTRALINE,BUPROPION,DB01104,DB01156,0.636363636
1880,CITALOPRAM,BUPROPION,DB00215,DB01156,0.46
1881,BUPROPION,CITALOPRAM,DB01156,DB00215,0.46
1882,BUPROPION,SERTRALINE,DB01156,DB01104,0.636363636
1883,CISPLATIN,IMATINIB,DB00515,DB00619,0.02173913
1884,DOCETAXEL,CETUXIMAB,DB01248,0,
1885,DOCETAXEL,OXALIPLATIN,DB01248,DB00526,0.20855615
1886,OXALIPLATIN,DOCETAXEL,DB00526,DB01248,0.20855615
1887,DOCETAXEL,OXALIPLATIN,DB01248,DB00526,0.20855615
1888,CETUXIMAB,OXALIPLATIN,0,DB00526,0
1889,CETUXIMAB,DOCETAXEL,0,DB01248,0
1890,DOCETAXEL,CETUXIMAB,DB01248,0,
1891,DOCETAXEL,CETUXIMAB,DB01248,0,
