	TCGA-BH-A0B5	TCGA-BH-A0C3
MIR147A	0	0
MIR147B	18.12370477	20.55510181
MIR1471	0	0
MIR1470	0	0
NEUROG3	0	0
OR4A47	0	0
LPP-AS1	0	0
LPP-AS2	1.06121124	2.074702808
LOC102724684	0.021232613	0.012301939
TM4SF18	1.878693021	5.748471381
TM4SF19	0.258208993	0.092857293
SNORD115-6	0	0
POU3F2	0.010354095	0.02399619
TMEM35B	3.612714453	3.655072525
TMEM35A	0.670805209	0.480105792
POU3F1	0.131027445	0.092419287
LAMB1	31.8140738	42.33411888
LAMB2	61.99030179	50.58761157
ATP7A	3.546586508	4.307265382
LAMB4	0.02409954	0.050266818
ATP7B	26.2794253	7.973683323
MPHOSPH9	3.035737461	1.952823832
MPHOSPH8	15.51559135	13.38547814
SNORD115-1	0	0
MPHOSPH6	3.868048781	4.392743555
MIR936	8.219939772	1.295825977
MIR937	15.06504273	8.771235088
ASTN1	0.101070867	0.257661074
MLF2	61.48409233	54.26520264
MIR933	0.219587496	0.254453101
MIR5583-1	0	0
MIR938	0	0
MGA	3.27321095	3.559820649
LOC729159	0	0
MGP	396.167878	230.667473
ADSS	34.77580698	16.64273203
SIRPG-AS1	0.051323486	0.052864455
SAMD4A	1.197608912	1.97538821
ADSL	5.511989254	5.694879069
SAMD4B	17.20833374	12.30239845
PLA2G15	6.298924382	5.66631259
GAS2L1	5.814682773	4.359319371
GAS2L3	2.444594375	1.26507989
GAS2L2	1.301496691	0.11701128
FAM53C	8.714300658	6.40777216
MIR4433B	0	0
HN1L	58.80648013	61.10860925
ZW10	11.99738889	6.993718317
RSRC1	6.397175532	6.11488047
RSRC2	14.01443524	7.789187561
CPN2	0.055839621	0.045293996
CPN1	0.00896038	0
TP73-AS1	5.533604898	5.117809391
PYY2	0.581417078	0.291344071
CDADC1	1.925867037	2.292515072
PHACTR1	1.689314055	0.928912851
OR2K2	0	0
ARHGAP45	4.456098419	5.414899044
ARHGAP44	0.420838572	0.728320938
ZNF733P	0	0
CASQ1	0.124325273	0.234106208
ARHGAP40	3.529826042	1.557619326
ARHGAP42	0.764571785	1.850941105
NLGN1	0.049984935	0.142872859
PCBP1-AS1	1.591799484	0.815912642
AGAP12P	0.401570633	0.040818518
SOX18	1.47856366	4.814132541
CDC42EP3	3.436567524	2.816736652
CDC42EP2	4.736435147	5.708719389
CDC42EP1	20.31222742	16.88201881
CDC42EP5	3.445310789	3.862164121
CDC42EP4	16.02010729	16.7285
HEIH	18.01361831	13.42563565
GPRC6A	0	0
TBKBP1	2.054271808	4.014711087
RAB36	6.410062162	0.992286551
ABI2	4.309132841	2.254807181
ABI3	3.249465779	4.619007572
ABI1	19.76235404	14.64589338
SLC22A4	0.773702818	0.590410711
TESC	0.491620604	1.261432091
OTP	0.00379875	0
PITPNC1	3.72807276	3.067105238
KRT39	0.017467187	0.010120294
KRT38	0	0
KRT31	0.010594134	0
KRT32	0.115942198	0.447837458
SNORD3B-1	0.022306382	0.43941835
KRT34	0	0
KRT37	0	0.039849943
KRT36	0.099726868	0.042022282
IL21	0.023516324	0.027250193
IL20	1.424305877	4.176148595
IL22	0	0
IL25	0.024737728	0.028665529
IL24	1.076522428	2.395896454
IL27	0.133135726	0.401114258
IL26	0	0.018225943
EPX	0.118632388	0.050646315
SMARCB1	26.08816282	19.09536681
CLINT1	19.29790639	17.59606326
DMAP1	6.963814066	4.377693133
AHRR	0.425018205	0.530778961
ADCY4	1.418975651	3.878745923
ADCY5	2.841224123	2.448835078
ADCY6	18.64731271	13.02309729
ADCY7	1.212769272	1.779933348
ADCY1	2.715565366	1.500238933
ADCY2	1.665950157	0.135177303
ADCY3	7.312575344	12.94333788
ADCY8	0	0.023007922
ADCY9	12.7848343	7.815969916
NUCKS1	126.7730341	54.73198351
DDI2	7.948376166	6.564328093
DDI1	0	0
RAB30	5.428870273	27.58603229
XRCC1	27.48138464	11.69115999
HOXB-AS3	10.90682942	0.256049252
XRCC3	2.304133028	1.372833288
XRCC2	4.04153207	1.7279531
XRCC5	107.9892557	61.98138453
XRCC4	4.903136045	3.448524144
XRCC6	62.37740787	72.22792116
MEIS3	14.20793691	4.406678614
MEIS2	0.807987626	1.573164897
MEIS1	0.71907173	1.143247031
PCDHAC2	0.082962227	0.173662832
PCDHAC1	0.012176463	0.138276185
LOC101928111	0.220662149	1.118680435
ESPNL	0.075680286	0.109620788
HLA-DPA1	48.18318113	46.11896052
USP32P2	0	0.018248577
ESPNP	0.122369243	0
DDX60	12.25158342	11.6309193
ATE1-AS1	0.622280023	0.515060167
LMO7DN-IT1	0	0.244148147
MLIP-IT1	0.131479294	0.030471056
H2AFY2	29.90537709	5.27424733
ADCY10	0.055084663	0.079788601
OPN1MW	0	0
KCNA7	0.011602176	0.008962895
KCNA4	0.012091707	0.046705337
KCNA5	0.07850253	0.307888252
MFSD4B	0.783261743	0.772797728
KCNA3	0.256684021	1.349918767
MFSD4A	0.551926913	0.527891304
LOC101928525	0.121097491	0.228028249
OPTN	17.5598197	21.58726028
LOC101928521	0.079044033	0.049960617
OPTC	0	0.028834273
FTL	2628.325772	2577.848426
FTO	3.423376483	6.532502881
ACACA	8.857067051	19.00245116
ACACB	2.248603208	14.24654932
TNK1	6.496092163	2.324752087
PLA2G2A	2.92005758	10.24411573
PLA2G2C	0.051268154	0.00594084
PLA2G2E	0	0
PLA2G2D	0.687429263	1.695468181
PLA2G2F	0.010502011	0.003042374
SLC22A9	0	0
OR8J2	0	0
SPATA8-AS1	0	0
OR8J1	0	0
AATK-AS1	0.103156189	0.03260048
CYFIP1	17.06572701	16.21765903
CYFIP2	7.461866156	2.727303455
GUSBP5	0.173448489	0.110890067
GUSBP1	1.660581343	0.981237356
GUSBP3	0.130464793	3.446897098
GUSBP2	1.061357235	0.387884326
KRTAP29-1	0	0
LHPP	5.421120338	2.256267703
NUP188	8.596054424	7.468250725
GLT8D2	6.569969265	7.397498511
GLT8D1	18.66987171	13.56392274
OR2C3	0	0.020880521
LOC101929698	0.324607603	0.099568605
OR2C1	0.192412372	0.097546388
CTD-3080P12.3	0.019202995	0.066756009
REG1A	0	0
REG1B	0	0
MRGPRD	0.035006702	0.040564987
MRGPRE	0.084001178	0.013905528
MRGPRF	1.730231118	4.737683227
MRGPRG	0	0
HES1	35.7352559	8.808248249
HES2	0.500336222	2.619873974
BPNT1	17.35905109	12.07168669
LINC00456	0	0
TNFRSF10A	4.15973575	7.721629833
C1orf141	0	0
RNU7-1	0	0
LOC101929341	0	0
LOC101929340	0.219873045	0.433132782
BCL9	21.96753993	8.243051801
BCL6	14.20314703	14.2013798
BCL2	11.30083485	20.21403319
NPEPL1	2.122104366	0.971823694
CLMN	8.121898278	4.700745939
CLMP	7.032658983	12.66983743
MTM1	4.732285508	4.878707363
CSNK1G2	16.62376632	13.5357812
SERPINB8	2.263227427	2.540254486
CSNK1G1	5.632033062	4.43758536
ALOX12-AS1	0.893503364	0.797845331
SERPINB1	17.94655815	17.79444649
SERPINB3	0	0
SERPINB2	0.024611699	0
SERPINB5	2.05611719	0.198963075
SERPINB4	0	0
SERPINB7	0	0.029719968
SERPINB6	25.39989786	24.99968087
FAM76B	3.153853577	2.240762353
FAM76A	4.241729309	3.234720853
EXD3	2.197228305	1.330857118
EXD2	6.014937323	8.690570813
EXD1	0	0
ELP6	5.920179637	5.984908975
ELP5	7.684451728	6.646576067
ELP4	4.640431026	3.849706851
ELP3	7.917697711	8.018907722
ELP2	12.763672	30.07441157
HAND2	0.629187388	0.457040449
SPRYD3	17.61294957	14.0568699
SPRYD4	2.136470827	1.226941267
KLHDC9	8.001921553	2.141548307
NEMP1	10.94236653	7.654544841
KLHDC2	6.255627587	4.611102312
KLHDC3	44.95463954	38.50647976
KLHDC1	0.989969975	1.153673091
ASXL1	12.36551216	9.549823508
RNASET2	3.630304491	2.860874508
ASXL3	0.029649388	0.065590732
ASXL2	6.163203711	5.832882574
OR51H1	0	0
HDDC3	2.32277395	4.744095477
ZNF252P-AS1	0.188101526	0.121093256
SPATA13	9.079594195	5.796328071
SPATA12	0.112114295	0.194873324
SPATA17	2.076222525	0.493205489
SPATA16	0	0
COL18A1-AS2	0	0.035494364
SPATA19	0	0
SPATA18	5.009848056	1.542528584
CPLX2	0	0
TRIM53AP	0	0
ZNF214	2.253284915	0.916859495
RINL	1.344287365	2.644410362
HFE	4.820709739	4.719555762
GPR146	0.363848142	1.915886908
LOC154449	0	0
ZNF213	7.481822788	5.44635477
GPR142	0	0.146215588
GPR143	0.993001862	0.244320013
SLC7A9	0.227873817	0.030177726
GPR148	0	0
GPR149	0	0
SLC7A6	1.593224775	3.093342217
LOC105376805	1.331357259	4.011142583
KNL1	3.061628119	1.343785444
TRAK2	15.41405181	20.77971381
CITED2	25.4323899	30.13517685
CITED1	1.594754189	0.189249494
HLA-A	251.1091594	246.3643091
CITED4	28.33029103	2.173679149
DAGLA	2.725524424	1.2966633
DAGLB	3.789372129	4.61569791
HLA-G	0.997422954	0.566782375
HLA-F	11.35133842	12.46779172
PHF21B	0.026451266	0.01702841
CSNK1A1L	0	0
HIRA	2.517160223	2.784660395
RIN1	1.295401606	0.931459331
RIN3	2.858607876	2.554318794
RIN2	30.66102857	19.34860775
WWOX	1.436127391	1.571922308
LNX1-AS1	0	0
RIPK1	13.5593592	13.3227939
RIPK3	4.725582261	3.574378356
RIPK2	7.984897382	8.360135407
PDCL	8.472923433	7.408813993
IGFBP7-AS1	0.058304266	0.056301405
SRCIN1	3.461997098	0.821832442
LOC339666	0.097672744	0.238937668
PRAMEF4	0	0
CRABP1	0.068109717	0.059193017
FAM149A	0.861937733	1.445623261
C7orf73	16.13313341	12.48698915
C7orf72	0	0
LOC102467222	0	0
WWC2-AS1	0	0
ZNF419	1.532889635	1.353005431
ZNF418	3.399678884	0.400476731
ZNF417	2.751007192	1.729058452
ZNF416	2.898366312	2.708271232
ZNF415	4.781721046	2.581285346
ZNF414	3.892940759	2.017541846
ZNF410	0.473671402	0.400288085
AGBL1-AS1	0	0
LOXL1-AS1	2.407450971	1.930974112
LOC101927870	0.093072865	0.057520407
SSSCA1	7.50260923	6.342319572
POU4F1	0	0.008617941
LINC01541	0.005445487	0
POU4F3	0.028609538	0.033152096
LINC01547	1.948012266	1.305700795
LINC01546	0.050172811	0.087208704
LINC01545	0.85812482	0.441944859
FBF1	0.894270159	0.783016948
RASA4	0.079548473	0.215892918
LINC01549	0.023681004	0
LINC01548	0.170503232	0
HM13	10.02827548	17.40044452
RASA2	5.041718647	4.024502933
RASA3	7.792059758	10.74462008
ACTN3	0.028845443	0.044567276
ACTN2	0.006115095	0.024801125
ACTN1	31.2593939	22.70348573
ACTN4	105.0318178	65.70589953
EZR	82.4972219	45.17151645
PRR29-AS1	0.011557237	0.04687294
MIR4269	0	0.466497352
MIR4268	0	0
MIR4263	3.666846619	1.416353405
MIR4262	0	0
MIR4261	3.49825597	0
MIR4260	12.85790648	8.124696196
MIR4267	0	0
MIR4266	0	0
MIR4265	0	0
MIR4264	0	0
N6AMT1	4.462523443	2.714410489
OR5J2	0	0
ABLIM1	19.44678521	20.66473153
ABLIM3	5.787414611	10.87981588
ABLIM2	0.715574264	0.511766643
LINC00632	0.044968716	0.071649527
LINC00633	0	0
LINC00630	0.655261583	0.312371295
LINC00636	0.02675354	0.124005625
LINC00637	0.024671552	0.066707306
LINC00634	0.177864428	0.051526335
LINC00635	0.007437096	0
LINC00638	0.946807563	1.7118489
LINC00639	0.163515874	0.451523363
BIVM-ERCC5	0	0.009430993
TSPOAP1-AS1	0.328679979	0.277488844
RAB6A	50.71435112	22.91039383
RAB6B	0.596926942	1.259426322
RAB6C	2.017991235	0.618052101
LOC100506368	0.242760046	0.379761663
DLGAP4-AS1	0.097133903	0.104516846
DAOA	0	0
ERVV-1	0.015357164	0.00889777
ERVV-2	0	0
KRTAP5-AS1	0.294206788	0.601624015
GDI2	72.0685835	69.94753595
LOC105374428	0	0
GDI1	31.76728353	20.8043973
CALM3	82.38788712	56.80174543
LOC105370333	5.018764817	5.79417302
SPG21	20.33317379	26.40417164
TFAP4	2.286813826	2.002374802
SPDL1	4.71108723	2.789023312
SPG20	4.233015698	14.46996341
MIR7109	5.672135546	7.622503308
MIR7108	20.6061359	12.10127795
MIR7107	4.022579221	2.416211784
MIR7106	0	0
SPTA1	0.020239286	0.019544029
HGSNAT	12.88867862	14.4005432
CRYZL1	4.489154766	3.482757304
SERF2	41.45475384	49.65025223
OR4L1	0	0
NAV2-AS2	0.021621787	0
NAV2-AS4	0	0
NAV2-AS5	0.009634323	0
PGM5P4-AS1	0.011782744	0.13653581
NAT9	5.349333622	11.637663
NAT8	0.160690744	0.041378857
NAT2	0.19184838	0.14820642
NAT1	130.5478162	20.51439774
NAT6	4.404796708	3.787839099
ADGRL4	7.401848091	22.6370915
ADGRL2	3.744060259	7.648655443
ADGRL3	0.120790379	0.281338094
ADGRL1	11.30801865	6.392448333
FAIM2	0.446643214	0.142329058
COX5A	34.11605335	39.47737971
COX5B	40.2817337	35.86817528
TMEM257	0.006926767	0
TMEM256	17.88877145	32.20217362
TMEM254	30.0634778	15.64946022
TMEM253	0.181067303	0.089921468
TMEM252	0.08148548	0.440643282
TMEM251	7.11013051	9.631376091
LOC401585	0	0
SIPA1L1	6.179162414	3.333885037
SIPA1L3	12.28648875	5.55274032
SIPA1L2	8.519397091	9.061807212
QKI	3.794812791	8.75294933
SLC35F5	6.250029381	12.95578125
SLC35F4	0.007975584	0.009241929
SLC35F6	24.27904996	26.3213539
SLC35F1	0.05920495	0.141246366
SLC35F3	0.164054884	0.122647191
SLC35F2	5.695214678	5.155191072
SUPV3L1	6.494057944	5.85087666
LMAN1L	0.004115929	0
TRMT112	49.60096411	51.61671189
TSPAN19	0.01241731	0
MPC2	27.02535246	23.52375047
MPC1	8.815031807	14.94179551
TSPAN10	0.701985822	0.388141527
TSPAN11	0.846243841	2.162296877
TSPAN12	0.903646881	3.97907836
TSPAN13	94.11289035	67.3769844
TSPAN14	8.217811612	6.994643766
TSPAN15	64.98105214	37.904761
TSPAN16	0.02166334	0.188272474
TSPAN17	11.4612883	9.877220436
LOC101929109	0.074532532	0.098704729
LOC101929106	0	0
EAF1	11.46688291	12.48133947
EAF2	0.926609609	1.339400871
FOXF1	0.038471529	0.26747971
FOXF2	1.93281175	2.212822828
RBPJL	0.030597606	0
TMUB1	10.43166554	9.381133775
TMUB2	12.04428972	13.90085045
SCGB1C1	0.039230249	0
SCGB1C2	0	0
KIAA1644	0.746356789	0.708141736
SYNCRIP	21.36558235	18.49205736
LOC100240728	0	0
TBC1D7-LOC100130357	1.60118969	2.084400094
MMAA	1.775177696	1.656348158
PRR23D1	0	0
TYR	0.005606179	0.019488948
ALG8	10.74418436	182.8991621
ALG9	1.236519031	1.141879328
ALG2	8.048842376	9.182319309
ALG3	9.025210901	14.73991574
ALG1	5.795283253	9.940253399
ALG6	5.619000035	3.491096544
ALG5	13.82560507	17.69075326
WIF1	0.028561211	0.273042791
PDXP	0.107451348	0.080043576
RNGTT	3.374080692	3.435530944
KIAA1324L	5.986120202	4.95677149
ERI3-IT1	0.273154074	0.221567401
INSL5	0.070943653	0.054805283
HAR1B	0.037741601	0.896549598
INSL6	0.014989572	0.034739164
MAGEL2	0.487813265	0.506005271
INSL3	0.091593918	0.063682195
RAB8B	5.901625095	9.344300797
HGS	8.790070968	8.766239184
RAB8A	9.393827018	8.345189187
RTN2	6.198294485	7.993269322
RTN3	29.11357898	30.37371344
RDM1	0.847552143	0.674590601
CLUL1	2.576242068	0.402454033
PDX1	0	0
LOC101930094	0	0
LOC101927410	0	0
INMT	1.011689547	3.516969963
LOC101927419	0	0
LOC101927418	0.093934651	0.163274073
TMEM246-AS1	0	0.045564858
MIR4799	0	0
LOC105375431	0.006617705	0
LOC100508631	0	0.007732
ADAP1	0.688087092	0.247717282
ADAP2	4.251858045	5.480784085
KLHL10	0.035671386	0.074403375
KLHL11	1.568074032	2.902345672
KLHL12	21.13053628	12.19039532
KLHL13	0.556908858	1.004475752
KLHL14	0.189675738	0.298289172
KLHL15	2.175533707	3.164476455
KLHL17	2.938397626	2.475802439
KLHL18	4.452055658	3.860886349
DMRTB1	0	0
C2orf82	0.315486308	0.196034852
C7orf61	0.241343436	0.049352365
LOC107986927	0.253474455	0.431941992
GABPB2	4.865097304	3.353968227
IGIP	4.635340906	4.867059414
ZNF529-AS1	2.317188822	1.353042104
SLC16A12-AS1	0	0
LOC105369340	0.651406123	2.067591277
RTEL1-TNFRSF6B	0.670379148	0.362665446
SLN	0.242612675	0.194631345
SLK	18.74664221	17.82132208
SLA	3.909905313	3.129936401
PHYH	4.640888527	12.66207097
GFY	0.018025839	0.041775882
NOTCH4	2.839432117	4.839933951
PHGR1	0.053905113	3.1023809
MEAF6	35.416623	28.26837493
MSMP	0	0
AZIN1	38.13694208	29.78265445
NOTCH1	6.061637259	8.896123382
NOTCH2	23.30467041	25.59644651
AZIN2	2.704183688	1.992446533
ZNF658	0.537656107	0.574476606
ZNF655	8.380657023	7.628656013
TCTEX1D2	5.360155449	1.336593536
TCTEX1D1	0.299984853	0.398178062
ZNF653	2.453512758	1.115862796
TCTEX1D4	0.243762266	0.15407252
MIR5692A2	0	0
MIR5692A1	0.245046916	0.28395491
N4BP2L1	3.502184968	2.470392608
RAPGEF5	3.302428757	3.773232752
RAPGEF6	1.523455994	1.517424662
N4BP2L2	7.608706734	4.057206684
RAPGEF1	14.23991355	16.22107629
RAPGEF2	3.259113774	4.754192835
RAPGEF3	2.697646387	2.597136523
ZNF384	11.61809002	6.012872639
ZNF383	1.470456175	1.438565434
ZNF382	0.506440396	0.647441279
POC1B	3.26913207	1.944503482
MIR4420	0.219587496	0.254453101
KRTAP3-2	0	0
KRTAP3-3	0	0
KRTAP3-1	0.116608532	0
SCHLAP1	0	0
SNRPD3	27.96106676	27.47163296
SNRPD2	73.88941711	69.95197414
SNRPD1	11.41452394	7.343840973
GRK6	11.73676258	9.258820915
LOC101928775	0	0
NMBR	0.010728577	0.012432036
PKP3	13.59534783	7.983054494
RBM26-AS1	0.636258725	0.61178756
LINC01551	0	0
IFT43	5.029511589	2.780198982
DVL2	5.660308935	5.442062189
IFT46	9.438289715	4.099403576
NOP14-AS1	1.86119859	2.635985591
GLDN	0.279279394	2.196795059
GLDC	0.043577931	0.046289041
QPCT	8.574473495	2.487746554
LINC01559	0.008554636	0
PC	5.009425426	17.21939558
GRK5	1.789857679	3.199238838
LINC01834	0	0
LINC01833	0.026200781	0.010120294
LINC01832	0	0
LINC01831	0	0
MKLN1-AS	0.622771167	1.046397374
DHRS12	3.784567132	2.695759164
DHRS13	1.114197695	1.444176924
LINC01838	0.010204126	0
GPR89B	0.904095903	0.41905848
GPR89A	1.104497049	2.337607568
MAP1LC3B2	0.373186899	0.587675781
LGMN	28.5345475	40.70335959
MIR3591	0	0
CAPS2	1.061662374	0.799649968
EHMT1	5.522603283	4.07588853
EHMT2	16.38630642	8.956441951
ADIPOR2	40.49289808	32.42593092
ADIPOR1	65.85898713	57.08507492
NBPF20	0.081002874	0.155752893
MARK4	6.808430841	5.380110878
STOX1	8.037099291	6.957452374
MARK1	0.396408736	1.768676871
MARK2	16.62799016	5.944088939
STOX2	0.333471442	0.59215177
IGBP1	39.70983954	40.08018975
RN7SL1	0	0
RN7SL2	13.07570343	16.9805036
DNM1L	13.04455871	8.06639392
TPD52L2	23.57211422	19.95602923
TPD52L3	0	0
TPD52L1	9.706374475	4.839533816
EFCAB11	1.906300892	1.021888802
EFCAB10	0.406637202	0.121600551
EFCAB13	0.255955029	0.35532667
EFCAB12	1.339373776	0.128288269
EFCAB14	31.97903189	31.11793408
OR7E47P	1.010704091	0.121998062
CAPSL	7.001648879	0.362511598
ACTR3C	0.458040481	0.151647746
ACTR3B	1.240611029	0.806612951
WDR13	8.810126632	6.59060642
WDR12	3.235572757	2.823288324
WDR11	7.428265872	6.145264273
WDR17	0.331321758	0.579656417
WDR19	4.63818881	2.667441636
WDR18	12.28124822	6.832988786
LRFN1	1.080206812	0.562114821
LINC00879	0	0
FAM204A	3.582501713	3.148065029
LINC00877	0.051993349	0.048198988
LINC00870	0.040353788	0.040080918
LINC00871	0	0
USP9X	16.35964591	20.39838355
USP9Y	0.001504693	0.00348721
LINC01963	3.356940357	2.32152081
NLRP2B	0.021175	0.012268559
LINC01962	0.041139263	0
KRT33B	0	0
KRT33A	0	0
ZFP41	2.008923695	1.959288877
ZFP42	0	0.014753681
LOC100129345	0	0
MYADML2	0.068788597	0.844933364
CMPK1	20.71742902	37.0756173
LDLRAD1	0.932622767	0.082496374
LDLRAD2	0.429296	1.042917687
LDLRAD3	22.30778572	25.7769612
LDLRAD4	12.52555431	4.249665891
DEFB134	0	0.018345401
DEFB135	0	0.083730294
DEFB136	0	0
DEFB130	0	0
DEFB131	0	0
DEFB132	0.095661879	1.080795844
DEFB133	0	0
LINC02119	0	0
LINC02118	0	0
LINC02115	0.078278876	0.090707818
LINC02114	0	0
LINC02116	0	0
NKX6-2	0	0
NKX6-3	0	0
LINC02112	0.020395944	0
KCTD13	5.913187249	5.070531593
KCTD12	13.36361879	35.98796629
KCTD11	7.751452978	6.109955169
KCTD10	9.915271377	8.28800049
KCTD17	5.085822959	2.974799695
KCTD16	0.029572263	0.098690919
KRTAP10-9	0	0
KCTD14	0.857301441	0.594602842
KRTAP10-7	0	0
KRTAP10-6	0	0
KRTAP10-5	0	0
KRTAP10-4	0	0
KRTAP10-3	0	0
KRTAP10-2	0	0
KRTAP10-1	0	0
MIR1302-10	0	0
H6PD	16.37129499	19.03165056
SLC25A35	7.158991881	1.825049685
SLC25A34	0.56096186	0.386338652
SLC25A37	4.964343114	2.734394812
SLC25A36	11.31307451	6.201194939
SLC25A31	0	0
SLC25A30	3.43938531	3.985483114
SLC25A33	2.140949597	3.146859924
SLC25A32	6.885456195	6.793702811
SLC25A39	34.34875297	41.53625739
SLC25A38	15.94923908	14.52843216
TUBA1C	21.36622847	26.26487875
TUBA1B	141.9648521	67.4129136
TUBA1A	75.64965753	38.08614742
FAR2P1	0.337117794	0.019410911
IGSF10	0.791559838	2.188682893
IGSF11	0.04141638	0.01599746
FAM102B	5.149285703	4.274621697
FAM102A	32.01754881	23.20633137
RIMKLA	1.468480682	0.357781289
RIMKLB	6.271682827	3.957677149
LOC100505851	0.14386767	0.184259142
CTPS2	9.175250307	7.926052462
PCID2	9.427770887	5.212844505
POMT1	5.671380036	3.503920276
POMT2	3.367461541	2.56946294
AIF1	15.71564993	18.25700999
AGPS	2.708370798	5.052990955
HOXA13	0.033244666	0.181058941
STOM	67.87086954	172.1086402
LY6G6F	0	0
NPLOC4	11.74251818	19.14675865
TMEM86A	3.725949039	3.315506513
TMEM86B	0.605245352	0.246216805
LGALS13	0	0
LGALS12	1.035350207	19.55836385
LGALS16	0	0
LGALS14	0.109691993	0.018158377
SSBP4	10.51221606	8.20872206
LOC101927657	0.035671386	0
TBX18-AS1	0.016289246	0.047189038
LOC101927653	0	0.057967127
PBLD	2.814770344	1.352409376
PGPEP1	5.196135125	5.635560958
SMU1	10.62165869	8.107307386
OR13G1	0.036597916	0
LOC105374328	0.056834411	0
SSRP1	32.27352754	19.41626459
IRAK1BP1	1.069375383	0.571524202
MIR770	0	0.199927436
LOC100506085	0	0
LOC100506082	0.146391664	0.212044251
LOC100506083	0.168185383	0.324815795
C1orf174	4.878265333	5.362593303
LINC00403	0	0
RBBP8NL	3.390122744	0.477019848
GPC1	16.95753991	5.950633345
GPC2	0.547706743	0.342926737
GPC3	11.8812954	30.23852697
GPC4	50.496314	3.381353384
GPC5	0.00486428	0.022546477
GPC6	2.865093995	4.577126613
MIR485	0	0.179751273
MPHOSPH10	11.37226396	8.159161469
MIR488	0	0
MIR489	0	0
LOC105374580	0	0
ANKDD1A	0.995983031	0.819932473
ANKDD1B	0.072015613	0.107292972
NYX	0	0
GSC2	0	0
JMJD1C-AS1	0.126653462	0.146763212
ORM1	0.018766079	0.130474287
ORM2	0.022247681	0.07734035
NXF2B	0.004371313	0
ALDH3A2	8.395200313	61.06354245
ALDH3A1	0.025893166	0.140020645
EDC3	9.075379513	7.463957626
EDC4	7.696767617	6.332061088
ATXN3L	0	0
LOC101928174	0	0
LOC105369635	6.425130131	18.69721385
LOC105369632	3.806422075	3.747579459
ANAPC1	2.108613357	2.12585857
ANAPC2	9.200663672	7.438607302
ANAPC5	14.01278402	10.46525236
ANAPC4	4.16501279	3.615821346
ANAPC7	11.37626942	6.384236347
AMZ1	0.376220939	0.421983484
RD3L	0	0
PSMD14	7.577736853	9.177962705
PSMD11	10.78134957	19.10034532
PSMD10	18.64788095	15.36993999
PSMD13	19.36626286	15.21973298
PSMD12	9.686616868	17.97110603
RTFDC1	24.24082737	23.52303997
NMI	5.830426616	6.604154749
LEUTX	0	0
EXOSC10	17.69971056	11.39083488
MOBP	0.018304901	0.010605656
MYLK4	0.279571266	0.242970718
MYLK2	0.090904501	0.085587216
MYLK3	0.117196351	0.020576443
TRMT44	2.309449797	1.547341034
MOB2	4.606914559	3.928985663
PQLC3	25.96807944	18.7919487
OR10S1	0	0
PQLC1	7.116021737	7.075938968
LRRC27	2.308460637	1.093326689
KIAA1524	21.76395501	2.212169359
LRRC23	13.35938976	3.419453082
HMGB3	11.63586779	11.91279247
EEF1A1	737.7199196	638.2413163
HMGB1	48.23543723	25.86677378
CHP1	26.59087833	52.94048148
